Gene_name,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth
Gene230,954016.3521,1992033.539,4799270.237,908794.4649,2020235.948,53352806.93,7440801.801,4326360.447,591180.3999,13800703.79,33011143.45,1529565.554,4620596.238,4225436.343,11525662.69,593369.6874,248935.7223,578826.3996,1209116.315,831530.4113,606696.7172,732940.4815,4829607.211,166309169,1323233.124,92825.70352,330455.1746,2970566.718,1136592.447,2604450.561,1652255.205,554016.9288,723454.6685,4839989.172,513966.7312,202871.6484,767424.669,6531733.397,517615.9139,2453189.515,3967983.241,1318339.603,21854884.94,3688792.006,1213181.178,11702344.16,2711304.434,9918634.566,26102753.1,735714.0001,5144207.435,23956404.16,9433357.863,3219383.788,1137868.844,1784577.07,2199274.457,3940898.807,2361926.618,2357638.697,4427318.055,1867908.302,20360867.26,1147837.689,2444400.755,689068.8531,19429338.17,240954.3765,2660235.928,2195842.928,966186.2966,2077363.831,7763947.432,24200147.87,12097405.12,1207197.085,537087.4735,2969895.275,1703770.94,10533900.84,125758471.2,14925624.78,607956.7211,1476431.532,1937755.323,5417255.429,3513372.763,921007.0548,1430864.74,8011607.154,2861582.07,10793942.48,2144827.359,740026.2954,22450109.3,5537139.463,245348403.2,519077.7167,23993433.33,12505980.76,45874.59783,643419.3779,11658202.4,355066.5229,3049176.891,20382625.55,451709.6346,258884.5474,4844039.96,3710118.426,490417.9183,21178976.81,1512448.323,1083126.437,4053198.839,11261100.7,17710688.33,1642313.743,494506.6519,4863861.277,21510630.2,17805194.51,707025.1453,8284180.252,2265172.941,32066736.12,815097.939,2614333.395,472336.2354,1544638.083,9963557.08,3799178.296,2513454.175,4243632.841,848138.8138,779912.6672,118994.3327,1369704.24,1859939.813,1622555.34,4283250.436,2160595.444,490138.9637,4512492.265,810477.8,360411.3736,2043726.587,1356163.883,5360517.878,2290741.969,7417829.443,1951870.309,52382335.99,1417044.735,3067974.948,4677248.838,20471382.81,644725.2659,1098838.797,10106316.95,727873.8578,83412.84444,1688479.619,1080932.41,1314443.269,2345926.382,2978343.653,4233990.442,11697798.29,16518650.06,432236.8428,5516283.492,13467390.02,1185211.016,1538578.903,4843889.162,735886.3283,67018494.92,1743242.653,2660498.466,11445006.76,221571.4038,566351.6124,476079.344,27015034.73,13225753.09,478097.5557,1365601.261,906818.3043,1228242.589,7852337.107,72583.38546
Gene231,13491222896,41410421.86,1518672027,4729272320,730034782.8,187920405.1,892416685.4,9827243,109275074.9,10070230.05,192754462.7,10554198586,49149331587,1291364694,86141214974,86369696.58,6254765337,321006991,3378318909,4252663972,2666106550,7423722135,1242775662,326591995,208772021.7,10011237075,16951361588,104844856.9,48365168.94,11082239804,42542297.68,920510391,3225204247,6958617298,561349645.5,68920082.46,10294349364,369614622.5,216567345.6,701941122,144115241.2,81146048.8,4790566.575,220937273.5,84856133.2,137761056.2,7975350906,170164212.7,11321978.53,4092722783,3145359722,51448023.22,106841280,1675137394,294708227.8,7443484769,554007001.7,958441839.1,782120357.8,1501585825,2045189233,6747522709,2685690946,39034254612,186498169.8,1164707626,5939258.397,93226622.62,1589926957,573657606.4,149069097.6,270913834.6,314202244.3,4805703571,272798412.9,22412787663,608781598.1,83370581.31,4242194122,10624570255,82271554.39,20184003.47,841137881.7,8398538316,603580248.4,199538353.6,716618024.9,4776050433,1494341187,9684519003,1837017169,5747461.685,1517212571,2300698106,740224901.9,326615371.1,168061183.4,58710058.77,453451286.5,60796685.94,474822974.1,4621098157,690443757,814986725.3,16021428.8,6896433130,9524465585,1840458113,833409273.8,248003251.5,56298467.53,1838730814,61068736.12,430221207.2,5012450893,407369534.3,419389799.3,921278251.2,28983843.15,2146793826,138930558.9,2254860895,25731446216,7310468385,49318235.53,148218747.9,583190980.1,1977782114,83979730.24,783578273,4490705661,17392024217,622658499.6,207579327,16582945422,1914763541,560391122.3,284029583.7,509619524.3,115889892.9,4049818710,180311773.7,163627946.3,2.60194E+11,1701816352,36703916.2,9809775.25,33928147.11,241735571.1,1518412237,33350163.99,5080189505,348975861.6,11754897.26,629343735.2,8233496.438,8146036491,41569431.09,2216137874,116404852.5,168406629.6,142411148.5,100652961,1231503085,2780982176,23071445.23,3735506743,44148058.54,136034078.9,27121609.65,942933765.2,243314644.1,25752506.89,2902778718,403118545.6,2144298354,2090922270,740278029.2,136417587.7,118203224.1,983177246.3,62998052.51,3459216453,79222731.49,4060533608,282987807.6,117749118.3,247018411.5,60836410.65,118561685.8,1481894168,1247330132
Gene232,1023627.871,869757.5501,2357937.26,88516.5637,208152.5287,220706.3415,1169417.75,214715.9979,85694.37142,591720.3485,582984.6769,260888.3436,220299.7037,209281.2773,169682.9659,2913078.709,253692.2911,1070886.153,421186.7502,650613.5923,214414.3865,85829.92234,1048928.789,173785.9217,310420.0095,1775304.233,592215.693,687751.6159,1233297.157,166589.0493,135705.7269,1348477.34,1043173.728,1598886.806,137508.3899,369327.0041,746370.9886,550921.5118,494480.3658,534970.0568,189549.6517,289758.9684,513911.2928,59625.84603,890188.3037,630799.0814,217999.359,75128.10259,77221.37826,557909.203,451593.5533,719145.2638,174514.8975,1611271.109,710549.6434,874815.7604,1897587.548,224739.1012,483416.2227,577343.4993,199423.3404,148436.0576,395052.9863,197811.6186,128558.9259,213104.7944,302870.8303,1290970.386,506288.2918,1277774.462,184207.0784,896747.8865,134550.0171,705973.7125,1866342.93,1722414.874,67677.85603,46027.75095,174614.97,872562.4623,9613.827008,3490.135389,21979.80303,5704.421758,51258.42184,11100.99231,2907.900445,38902.00507,4533.947964,6601.132625,4444.341439,11004.71954,5094.314361,10118.99891,12699.57837,14547.03444,25824.55297,27979.76034,2716.242017,5517.314193,1969.951435,16233.87448,16414.98527,21955.26177,30449.46951,4604.397525,6923.976531,2362.105609,5682.034854,23198.53859,47374.27629,11246.20059,1336.745216,1215.706837,8515.169132,4841.060768,7067.666547,9916.386674,12610.97926,28351.59843,1901.123372,18214.93319,6201.439458,1495.417363,59476.9148,39137.84527,9467.534236,9968.842924,2067.476616,16744.51407,9541.875429,3139.487477,9433.37487,11207.01314,5643.921949,28209.01166,10361.73225,8711.385883,14848.53606,2466.435448,24077.65769,19034.98426,15242.57626,5884.616233,6837.308145,29495.2266,30877.77144,15925.11593,12155.10926,4141.792373,5426.485338,14089.80332,11586.0902,45407.51901,2838.827553,3988.650056,3228.178421,13080.2295,5954.88348,27016.30048,9896.406998,19481.72221,2504.267232,5489.942948,6152.483234,7300.011346,77609.94452,14437.59669,12223.87212,10851.8134,17301.4612,4035.876055,10960.0485,28758.62016,1953.97139,9632.974215,4148.764669,13894.59313,12928.05665,19617.04676,6064.493482,3529.998238,25997.65295,6154.476113,10476.37975,14574.93225,2249.396386,3836.982273,24839.63516,7753.876782,7769.934814,11272.59573
Gene233,189266949.3,41883693.94,387374274.6,395075359.9,82549484.85,115790420,17722141.02,90132500.63,85947499.87,13481503.4,65091462.18,9257523.407,22090851.04,75027181.61,1650378921,148845685.2,40879077.43,8734444.536,56799595.26,108260426.3,37653453.07,31190510.71,22653826.99,45979772.78,76409646.59,94586311.42,69825959.08,16753795.06,142599212.5,998468292.2,492073283,11108260.07,35809968.03,17307788.75,11322240.28,651961635,44925912.84,1081357482,154813345.1,139168969.4,94341153.48,7552084.036,50924160.39,525781007,248651034.3,16733737.63,76778230.15,877633623.2,111141956.5,16886148.61,39614357.13,6338188.508,23631718,180309678.3,14785735.47,85858758.62,288154553,94173577.95,56343589.8,10847566.4,28301803.01,114316954.8,79229800.03,341064039.9,9356975.366,11681572.64,6993653.505,11869412.9,116643587,6197158.623,197160591.9,9861883.045,49707180.77,86914397.42,130753243.1,100146301.8,147245579.4,15714715,20561863.73,8795630.196,1522760.189,71847.21592,1156008.608,4481260.09,630504.062,365963.6687,5572032.76,1036941.857,249796.3999,250912.9232,2943208.689,2731921.205,1684500.01,3907720.482,2295181.218,2263601.462,6729300.099,5046126.516,826853.8388,533759.0232,58996896.09,804144.153,657554.8768,567547.8012,1261137.654,1551163.526,1861396.941,1848925.499,7478341.908,1646840.001,13763853.29,2761273.562,7938512.621,1218188.806,6286424.892,253705.3086,2167597.215,306392.0781,177294.7113,1167701.627,74062.53661,665202.956,5824881.908,416754.1383,9139046.908,518223.9599,37404525.19,1439943.74,1006152.152,1392446.318,3929530.413,2982252.13,422047.8209,477726.8144,231920.6,6127104.146,2061479.834,2100676.887,980847.3456,1229916.505,1651262.328,537229.9935,213415.8958,2431312.25,1944127.175,264646.3011,1413447.729,748103.3598,13124565.43,2235334.472,838437.545,672246.589,14787318.95,1291018.967,390861.3735,440713.315,3671943.422,1714089.22,3419614.57,1020075.498,526979.6883,613122.0446,1060952.752,695710.2682,15746387.2,2366020.674,489707.7052,857687.1056,2392629.918,1136200.966,137411.7905,9286210.627,32727.29979,584168.0229,680063.0379,349257.962,898168.7981,1507576.543,1374451.764,2263108.9,650005.5455,1019632.225,5315443.01,8441827.564,3138198.823,240956.2613,1419328.084,363857.9337,325916.5027,2790208.808,706067.0173,582974.5643
Gene234,16980040.63,41710639.26,229913194.5,58342994.42,19183219.26,106681568.9,110919133.2,126011372,69589192.42,44830804.02,31947066.42,111193039,51708225.27,49191389.18,88441963.61,44317549.58,6975476.928,14309963.94,168918103.7,8336574.094,107573960.9,54873633.62,198131583.4,2428839.192,178538302.6,15547909.02,17029757.42,433771747,460742033.3,166772237.1,249149782.6,92322545.99,346410117.2,39073174.66,396816737.1,19995429.37,27108815.13,749016712.4,180220232.9,63697533.11,54791561.65,60386210.99,70436739.86,67058842.56,26944500.4,117005457.4,36208023.13,352156680.5,417008287.9,152233331.8,323598286.2,16164551.42,104361097.9,195208282.4,32591834.38,168408575.3,77742605.72,156379361.1,2767960.295,174267418.6,235404970,22179385.18,78928273.36,176177141.3,17143525.13,195690501.4,251209138.6,21709429.4,27926989.26,124907966.1,200765871,312203774.2,167466854.8,25559295.19,151974510.5,18935976.69,179498113.4,5528416.024,26173639.15,2516600.819,749828.8652,160500.0365,19401200.78,19620542.75,269335.1209,51515248.15,655399.731,606550.3217,1032686.778,121062.1675,8603701.359,7407444.904,971598.3403,103963.6507,371022.8798,1473243.103,9125148.247,1120984.89,156224.7832,28111781.13,41075.1571,3837736.103,1154528.231,3577590.519,2503787.835,4879461.595,2230608.219,4242256.363,301801.2747,227238.7179,1390497.191,228474.6504,1999342.833,1860752.424,16784323.9,7623187.657,1875611.095,3862393.713,888054.671,12212833.44,2487873.251,136918.3689,4645815.679,104064.631,2140648.455,4530017.223,112489.209,189084.1561,7161839.081,329420.9698,7861027.052,911543.6154,706797.1421,750514.3373,5415033.44,410962.666,893582.1631,7742925.405,3845571.751,5088386.329,1670493.682,1582146.421,1108222.675,2295100.579,4653803.064,1799090.264,436656.5452,719531.6143,5868997.836,3642662.656,1331172.086,865678.8156,16547369.11,320475.9114,1849966.554,194969.8906,3136110.973,1466026.526,173165.7722,603659.5025,8888942.653,251403.9813,2519995.164,55095.16275,6892386.167,4774830.82,1952434.52,1846315.798,475271.4507,907207.3181,1853073.552,2330272.944,450127.9626,2112949.304,1730862.276,5070557.906,651660.0932,472901.4987,223204.1836,1976485.946,303719.0838,293397.2184,1397842.551,313757.2523,599672.141,1470810.636,565654.7052,522894.5758,340968.9812,1351740.368,165065.2246,5820372.29
Gene235,33494.07607,134603.094,160638.9882,338380.5041,436988.2311,73201.6977,228918.2978,79089.74122,72560.41646,71151.2756,63260.55536,237928.9197,79657.19903,102789.0081,55766.36107,126411.601,312596.5675,633889.4247,259306.774,409144.6597,60898.42288,251008.136,63416.43734,246407.5217,218407.5514,322754.2203,108874.3903,78498.15511,186571.8811,90338.59122,124170.8867,62332.11271,205286.387,31742.71805,415699.4014,312992.2878,81340.55363,107378.7474,97788.6239,115703.6337,188193.4342,107567.3627,530427.0851,394327.7705,35953.92057,199406.7933,361145.9218,90615.53143,440129.9435,421763.6218,402683.1691,45472.87649,140181.4875,166790.6292,159082.556,61920.96006,188469.1458,276461.3307,251636.5932,238432.272,358920.1781,201347.3315,163416.3871,86548.75875,663062.0864,163200.5739,36317.4616,144661.3311,228823.3106,177839.5322,42367.3129,85978.06093,111271.1197,480294.011,55187.77464,35132.38862,281520.1576,164066.5408,281079.681,105527.4998,7676.028103,1901.860381,5385.596145,4459.448584,6683.304876,5595.771807,1601.263207,3562.114607,4905.887338,5691.814891,5550.747209,1933.378082,13492.79799,2271.647807,5677.512868,2428.012267,2357.884969,1655.304972,11172.05303,3687.307067,2324.187237,3170.114909,829.1564287,5493.199259,3821.292452,1408.627546,4315.611033,9788.17629,1885.977687,1706.525807,1895.339362,7057.38399,1089.049487,1373.74381,5324.925107,2147.648367,5344.382694,4023.623376,684.19933,4136.968684,484.5849666,5897.362619,1096.562196,2842.029182,966.9668226,1590.8696,2777.502489,3218.211315,11577.47166,2238.258095,711.3777016,2236.765219,5708.114863,1307.551217,2567.073448,1996.323087,4559.200212,5502.329337,2856.324218,2146.496254,1676.583083,4142.369157,2789.536261,584.6735973,6229.828619,9089.169076,3234.830164,4391.882616,2127.203067,2188.066673,4452.726788,2475.837657,4731.678252,4705.148118,7223.032703,3150.803215,1567.776255,2346.756562,2213.581017,1406.125231,2322.988942,1077.440326,3000.467299,7298.42659,2041.961115,3311.931264,2819.265066,1932.139379,526.5404101,1834.697969,924.1517337,1170.216064,3123.175395,2766.595709,1043.319288,3453.108662,13063.73376,3581.631012,641.403337,8560.023146,2265.779089,3200.650384,9083.687003,7374.108063,4767.118028,23115.18158,5490.530846,8890.660107,2735.551708,2241.690925,1072.537683,4768.299305
Gene236,86777855.07,99916382531,491955426.6,17341294833,941692692.6,24763398781,20435415982,341239676,992294025.3,4750083582,4405328097,23219384359,8819831691,1482540991,4743623070,1755383055,3138077040,3598639191,561771486.7,671568719.6,1588653557,2880970767,68149419376,870528963.9,184521820.8,6958727357,16776767788,8616118863,171601914.8,783019714.5,18620843436,139837955.9,27815255219,16544676160,62028861053,19201280501,87417766.92,1157538606,66668990.21,583320859.3,40447997316,3444527569,1225030936,5316764556,11076998748,25636957260,2564544609,11314369903,23567982215,309879242.6,1119596727,411574506.5,84354299.74,7913718264,16716366670,666085832.5,13353012586,318171466,1858006426,19600588381,103380959,2679580387,1439906829,1575854442,78277238079,28732848289,29305112.45,1658577859,16017781985,3600003345,1763735682,12547978061,6407028634,3381049112,8103702054,5163055664,2.81092E+11,572222164.5,3786050374,871936836.7,22991964.6,4675455.07,23111437.78,186023134.1,18253407.71,82104467.44,47273162.81,32378362.33,41375146.59,85120974.2,109699358.9,24578777.72,1893911907,130995258.6,249695445.9,230541848.3,111772409.2,11318244.83,8917553.34,6400898.899,167006148.3,42396576.09,464565.6756,917113854.3,163501923.3,117386199,1573703588,164579307,139731724.5,442004945.1,2571657.319,157635866.5,31722718.75,9375197458,6524368629,8070632.98,44542044.25,956105478.4,3073864979,54573333.32,243344125,15767660.76,743353298.8,11511032.45,211787333.8,158125204.7,25006109.81,285477997.1,3108204.198,1565023165,2229568.893,2550375.233,388449917.2,313532649.1,465797237.9,1460875056,291868304.6,51314073.78,340603923.7,5546636.188,23851024.44,5893383656,64985331.52,572760599,321005995.2,224486995.7,11821756.74,2080343963,150807229.6,26972283.22,35366076.54,103603398.9,409310656.1,10805507.28,699110081.2,194918602.1,6479021.342,2266408888,56141593.77,12857159.03,112277904.6,1109700123,637762191.7,790896250.2,24948053.63,5707729690,521678742.9,407517811,797336622.8,69228837.7,21111818.03,679151383.6,3091793184,186259482.7,93368062.62,322838165.8,25367364.96,14151104.68,20569935.16,14321167.19,76963426.87,8091735.133,43178834.61,16189175.03,134879028.1,261956383.1,848500865.9,234331663.6,9009954.856,162105421.2,93091550.73,2014291361
Gene237,397251.0084,217571.9523,210390.462,1150259.459,292562.4751,148387.1105,768629.8894,489193.449,493364.4559,152129.188,2561270.152,385033.3591,90632.29037,410014.9814,1375499.925,487537.5049,1550580.613,867020.8628,397251.9111,431538.1824,1579227.651,169456.8837,422720.4986,1790824.492,277678.026,93610.98429,713203.3169,75484.6603,918927.5432,377600.071,81928.82257,625149.6016,292061.7006,1211270.617,868712.8909,1265438.862,518715.192,772348.1203,1050765.166,533612.2522,339545.2237,1143838.429,113265.8312,397257.3268,1038536.216,1794670.911,500181.8777,178496.9114,1227594.163,272558.43,421569.4574,277640.7846,582077.2099,1243902.166,448674.5091,666475.9093,587290.2153,644262.5816,85483.98468,191480.7546,1071571.48,242533.8207,335480.7918,541307.4089,5711553.529,368107.7861,989464.7986,421874.3337,377651.9829,400546.5834,193820.6635,499913.1726,291057.7457,370552.7671,362042.89,658077.3644,961768.3517,154614.6525,144656.2747,2278597.96,10384.91437,5984.000336,5845.453227,17853.78296,1092.996377,19663.55335,18864.58638,5235.806893,14110.71659,2539.660932,77176.81,5437.454962,19084.28974,2603.190558,2577.718419,7209.019601,28048.71101,1353.625794,2964.574508,14863.67319,4474.922205,6686.118904,19049.54598,11297.85017,8683.869949,19219.63121,2164.313719,13710.41165,996.0664084,8634.078579,5382.03149,8525.333828,17909.9654,10688.77769,21925.76514,3650.492946,2812.002322,4148.382066,990.2508541,11137.89716,3950.758057,8893.897839,7573.108757,7462.841833,7048.043544,7939.418387,3493.746627,18064.01628,8192.028977,5400.371009,6218.211306,58774.30579,7601.461065,9956.958702,6708.739945,5972.305874,5502.094629,12228.67925,37177.92962,7392.823405,7764.794925,23024.84224,16356.39909,12922.05205,4399.302526,7526.331184,8247.79727,29989.25715,1579.54682,12057.78419,17211.05715,13063.07972,20643.57644,3358.487672,2821.648513,8598.424237,20430.0789,11879.03622,1831.674054,13258.68891,9867.397826,8995.36037,12897.9113,2711.705803,1017.566477,4903.487467,14294.78735,38140.54072,14684.60947,33653.66216,10679.78214,18090.83905,5782.220169,4068.989587,42209.21601,2503.67171,13523.11722,5848.312808,14786.04538,3272.804665,3285.996478,3891.805369,5943.067933,9040.064664,43903.99069,8952.998396,7970.651462,11690.45433,19881.58963,4438.980718,15354.70579,10304.45649
Gene238,31067.34731,10774.59712,18880.66762,19332.18744,4374.449041,22538.44455,3139.098678,2693.144287,19963.52465,24513.42057,19331.55211,13318.94476,81222.18936,16165.97602,32133.90494,6893.275224,10960.17661,38968.53351,50282.63352,60722.69731,16774.67183,68671.31174,8957.577103,41768.82632,8669.156199,26060.85752,51175.07856,21592.44069,4198.356306,62150.16345,6512.055331,123958.2546,22342.38076,9078.051132,12497.99506,12821.7977,1222.705677,264263.4468,5063.552832,17905.75155,9755.225541,11890.00802,21290.71084,29628.59174,4773.084709,81716.00981,7642.425159,22293.37081,32072.56932,3161.754198,45696.23937,25552.10275,8280.072657,29602.22123,15176.80202,6808.332871,22351.90448,24943.10545,128275.6392,26983.15486,26102.37199,25782.67106,12523.86595,16416.58262,7221.931099,8658.01333,9938.642655,119164.0636,56650.10954,16585.75736,23598.45935,2979.128139,7907.084951,13038.06256,17845.21085,93509.55595,34510.40525,8106.12282,85493.75063,27143.07782,11358.66231,7248.657911,40803.828,21932.74956,54884.476,15778.7073,34813.33049,24993.88527,12401.96393,50342.59077,21548.58094,28728.07745,19517.50178,35540.37452,22286.72147,40316.53475,14883.65125,31730.68251,34121.1292,10771.59795,75036.16495,143765.1723,42226.72842,103145.3108,25607.08669,84847.50206,54083.69609,63381.60666,29271.92532,6922.816846,17202.69595,39567.06163,14954.538,12325.11044,37550.91612,16969.37149,93407.03632,74222.45184,224386.8444,9679.985453,3447.644092,5286.565323,61459.05235,21480.71924,5189.363919,20068.86779,32901.17602,8848.963607,8501.669047,29298.98757,27721.71699,99407.90919,5203.704796,14921.1468,6444.239036,37683.88618,24031.18355,6039.118019,6615.869726,2873.364773,20621.62741,37023.81267,13750.54481,11419.44889,143070.7273,16111.71375,10520.73921,33929.32508,36874.84267,36055.67987,87618.6791,87768.82456,18396.7251,13306.7473,32281.9458,6720.343019,56661.8701,43274.85601,74450.86638,6638.96962,88304.71527,11866.30104,26836.7763,28274.1812,17736.39866,12406.76712,12096.50359,15504.69608,59458.18878,44410.83719,14911.10203,68605.66464,13438.29585,43777.17594,9624.048588,21059.16627,117646.5022,63517.99733,21439.39268,68662.44155,11086.22881,20944.48352,31580.60339,34759.41651,51450.214,13606.66976,24585.71925,11467.85936,13988.22333,9848.864579,37084.95555,84126.58957
Gene239,3106500.478,14688618.29,690697.5022,10838243.88,2564694.57,3055356.786,59247976.48,1883807.681,9501599.849,3744341.656,22316278.79,61572403.34,13045902.97,22379681.01,5340896.681,12160858.13,15456531.81,9592594.44,822395.1357,5464957.641,689735.6977,37918846.98,6256164.902,10833221.54,917916.1331,6157124.88,134484343.9,31279774.45,18315835.63,15117355.82,17353938.88,7662576.477,12885583.03,16097813.48,12684503.01,6822035.706,318372.2589,14612915.73,11286630.47,4806839.028,81069693.6,50537319.02,30051331.5,741842.2524,2850042.196,23076205.28,1367462.834,21044042.47,5365595.454,18555684.58,1637677.004,3470783.29,25868722.02,21544529.33,503461.4089,13454974.59,5526157.458,4635917.937,19917855.9,49855778,25357935.02,13633195.35,4252755.71,1817512.583,778391.1753,2151338.802,1170322.805,16855519.84,66771417.61,2974399.632,10125287.56,6836765.689,3599150.681,21422220.62,1859256.125,21335157.82,14489468.93,47772229.26,7756971.054,24529595.08,80690.42911,31674.59704,216038.1551,229705.6743,35044.64845,294394.0841,201040.9837,1507051.812,16729.46195,16892.63159,122622.2676,31807.15274,460937.5164,463629.4134,133958.2223,131726.4062,1969118.973,124121.2026,21073.21411,375900.7589,101194.3625,1084231.407,15338.60885,322903.022,555610.6033,62258.96017,223085.0156,13671.61429,374346.8964,254995.3323,616407.2658,226832.1805,71261.03955,46543.14127,139223.8818,75166.99422,49856.29177,187402.1046,627990.6054,462221.2194,1395538.675,413493.6758,242661.4172,605978.0411,274167.5973,51503.3979,419418.0579,1881980.567,507171.4424,199698.0491,282533.4866,660322.9436,109666.9879,41570.23954,93453.21685,260661.6738,477384.8543,408755.0583,1208489.991,56865.14515,19481.39688,642939.806,133040.2777,134861.5151,25908.01197,5258.513481,48823.40187,67022.45386,32891.78759,26235.97519,116480.6171,30011.66279,8615.691701,229965.7842,167500.8573,12573.72306,17180.74329,210687.5099,103465.1589,56463.24724,36649.28634,767384.7702,86217.33769,112820.7348,877771.8585,617669.3022,953248.8889,359362.0664,83998.60605,25753.31146,567257.2147,141382.0862,150061.2039,32155.21719,160462.7596,351188.8403,253702.3589,691776.3045,329859.8271,389791.745,112160.4857,162929.1678,46421.81784,425560.3098,59633.60118,210930.2404,788988.3337,30765.5709,306700.3573,834729.984,23698.8713,334960.9993
Gene240,3544323.767,1936696.04,247259.0832,1102059.483,2921039.922,11981162.97,5076079.043,2499829.731,767173.8128,64253812.21,7449926.893,15160886.92,1351960.779,1053563.11,57077631.25,11529164.24,6452791.339,4635291.08,5969226.324,34053837.39,8428104.474,7741619.033,9414005.423,9246551.432,2493245.41,7280663.098,15554304.71,11947574.33,24811150.88,56125182.79,35428975.56,223412249.9,6648239.926,7828464.1,22993250.5,3974732.09,15375898.97,2314721.627,7888777.499,8722867.268,10974081.84,75181459.06,21091645.06,24588697.09,368385.9518,10153186.05,517879.3449,5691107.91,1421818.081,6368393.835,12472413.58,957062.8233,17459817.8,3482672.512,4482748.449,142860809.7,8231514.501,21316999.23,4102476.786,1986071.212,114686548,697171.599,2404397.717,1763621.417,2795053.377,6755691.035,2423499.071,21573922.79,1778106.993,7779352.024,18451226.67,465200.6171,4178307.658,1166087.271,91355.30505,62268.70128,4156696.742,3446122.914,2533753.756,7931081.564,2100923.124,23713060.76,16407416.95,481858008,7583173.01,19403290.99,2827619.568,20318078.02,99706457.17,845199.3332,31260682.77,33849403.33,1258325.317,38036888.19,30685328.24,1956659.937,1550978.827,7124609.942,36296225.24,218530829.2,7937812.84,3896538.825,16854041.72,5591397.52,163472880,731973.5478,7378462.843,52028233.23,11542291.96,79486091.89,2077454.982,336196.1938,3669996.875,907554.5544,21052541.31,37257455.87,66305035.44,1642981.854,23422928.75,1514189.222,7325815.43,15783760.6,17788402.66,1603381.864,6518321.229,22583215.88,100829564.6,1810232.816,27438160.79,3622086.071,11626558.92,2206079.948,11540134.13,13603635.94,552566.5199,153747.295,7572513.62,4742341.504,4896151.253,10566325.05,11154142.92,902918.1111,3295884.775,18150358.32,10638970.14,4138995.854,25142118.94,46146520.23,12403668.39,4384046.443,3526949.031,34641051.58,2231651.883,3089536.524,22266805.99,6517761.867,6225901.662,10726478.16,118999206.3,55519449.84,793755.0522,50429428.31,11965722.56,5002540.836,8345172.941,7786806.692,23971325.59,32321762.76,1223092.963,36842370.28,8241832.723,26194958.08,16274663.25,6968197.035,2404707.387,17351922.77,1582379.999,64271527.65,4247196.599,86414097.41,7391463.015,30363915.99,1978815.491,5249586.823,46821781.17,4599610.908,29625938.77,6897645.938,2936354.525,7095930.466,278660942,118944131.8
